39224,0.279203907
3075,0.755649611
14,0.025169155
951,0.006514286
14035,0.175378725
2153,0.028037114
557,0.579325449
1643,0.002118319
6290,0.634562711
436,0.221639556
736,0.133198937
13181,0.181894367
48878,0.233155387
312712,0.395622105
54410,0.953568563
1,0.84390206
8862,0.013000533
1767,0.899336219
16740,0.160027075
463967,0.522425296
9279,0.542775546
1050,0.016577838
757,0.496665797
56964,0.598778714
14778,0.503839135
8062,0.098695065
9145,0.153482608
132963,0.130163147
16132,0.605692572
1285,0.507070453
20583,0.495295316
19825,0.792192707
38860,0.37585251
674,0.138260573
85846,0.708117008
782,0.88907384
41231,0.604393827
6743,0.031961704
14021,0.663507901
4830,0.475385774
1100,0.47894268
49421,0.106269334
17928,0.959735349
1365,0.226347133
2670,0.838497063
9724,0.781705304
26111,0.888779193
1561,0.717611559
5212,0.946998073
52,0.057579086
312,0.292754619
5408,0.973737647
3621,0.084117984
5691,0.50850752
4994,0.281479349
500031,0.317598172
1845807,0.528526325
857,0.390265162
37990,0.500220661
42664,0.225205479
36110,0.480976048
103729,0.035349941
516,0.486072836
7483,0.163614314
314453,0.069871753
9259,0.081091012
99940,0.329118212
18595,0.208462793
43955,0.713599132
24908,0.525390879
65903,0.053541088
58315,0.810230734
1880,0.966813902
49429,0.021684748
3694,0.563657722
12548,0.486530071
431,0.113176391
35223,0.419899738
22133,0.302829085
822,0.248244998
23641,0.63299869
8470,0.479966968
287,0.479966968
5998,0.649624193
3257,0.360893585
64868,0.222449913
1544,0.016389507
24513,0.027897796
13004,0.33016437
36765,0.089308993
113251,0.15826174
50438,0.821240894
80771,0.935230178
73711,0.584974312
27088,0.759185345
80,0.188233485
36455,0.444498557
8340,0.013373371
5253,0.377165022
920,0.724594456
2011,0.548702531
32154,0.057579086
87,0.530762569
99391,0.138712277
19795,0.926980201
2098,0.146614279
17,0.30761677
133456,0.059424289
42770,0.474100356
26895,0.323716075
38303,7.51E-04
39094,0.889823681
216,0.725199212
28780,0.324139336
8822,0.084117984
11538,0.075111765
1906,0.479966968
212552,0.15782822
65615,0.075701852
19427,0.495295316
19601,0.107251475
2627,0.513485286
488,0.795750267
5652,0.089004578
7924,0.27365333
354,0.997149767
2963,0.152811928
611,0.033116424
28784,0.231990817
174166,0.951859184
2269,0.026022662
782700,0.611679218
16336,0.419899738
17793,0.635744677
9024,0.241833126
9171,0.485637368
14151,0.218471412
122028,0.008139522
22632,0.012944931
3329,0.303151004
973,0.507642976
3891,0.13939048
9807,0.591426984
616,0.868032322
267,0.062512158
169441,0.565853578
79,0.217743299
6064,0.158257034
11189,0.379709071
44378,0.104812152
1140,0.287317582
297,0.001346189
4564,0.530762569
558,0.164325925
80134,0.08179602
4114,0.296735877
144328,0.637656001
39189,0.267018108
2746,0.039768872
16717,0.526134073
4705,0.463117601
5188,0.287317582
544,0.015073837
7761,0.086206698
5767,0.084728254
1860,0.145412788
10,0.679981711
58188,0.133927233
14934,0.851289139
1688,0.583736375
49238,0.678055915
58188,0.133927233
17314,0.258616442
122,0.836987527
87318,0.219404317
157089,0.584513096
11945,0.062093063
3154,0.287317582
1631067,0.746028947
2883,0.532072386
4922,0.93863029
2101,0.435817337
4341,0.365133383
2102,0.30222807
68,0.473403224
9,0.262804689
15635,0.055734868
92266,0.272349981
2210,0.084117984
78166,0.100139749
6270,0.67452344
8387,0.030841239
18727,0.953127708
25974,0.013427566
4809,0.254567895
12232,0.185086317
136157,0.389280656
1985,0.084117984
395,0.247356094
112958,0.224547433
63269,0.412346609
9885,0.346932845
20551,0.080706749
21119,0.800807429
2342915,0.292059588
7279,0.165481871
19836,0.160450141
29500,0.142927191
9959,0.038762731
6,0.543152744
195,0.017618377
25410,0.441566738
16300,0.600403232
11362,0.838180866
194849,0.218249014
32386,0.566352091
9306,0.250637995
2819,0.21677643
12293,0.198407553
2338,0.636075712
36303,0.07946607
155191,0.186519459
63589,0.123085079
21611,0.377844418
1083,0.049212836
391873,0.447909344
16385,0.427035783
38651,0.017618377
1015,0.086562765
27037,0.683443836
132080,0.160857967
47175,0.88380036
4002,0.319349554
51989,0.882222932
1395146,0.380356905
691,0.817684934
201844,0.154544746
4,0.436202637
4763,0.018717869
5438,0.595486497
14934,0.113466015
2363,0.161875199
2245,0.700063968
4910,0.158659979
583,0.030658753
17030,0.038445199
901458,0.029464315
35091,0.118802588
12658,0.084372801
25,0.530762569
13777,0.480820574
52649,0.851666728
1498,0.296945569
14375,0.404831119
10320,0.203206152
31167,0.228886197
47128,0.21677643
2531,0.084728254
276,0.76436859
15289,0.247470608
5593,0.398487402
27790,0.222896839
23713,0.14499675
2696,0.168829944
283,0.652282916
6857,0.328416342
26432,0.56969787
26502,0.834899142
10,0.072637499
9117,0.06368511
10802,0.143912697
16048,0.016893933
2277,0.6581135
80126,0.074800643
1853,0.287317582
13699,0.081410286
128,0.302705572
89429,0.138260573
62252,0.072739888
66523,0.250249179
14324,0.135233063
2712,0.1494122
521703,0.063670233
286461,0.269583894
22505,0.910537231
1754,0.552409902
2135,0.231266298
29321,0.392776068
2636,0.00173024
49554,0.314642898
6376,0.101526038
12068,0.247470608
2437,0.941805156
17190,0.293527953
34308,0.203206152
559097,0.273260376
35819,0.262166861
2213,0.11949133
43635,0.103421091
2984,0.033922778
1148,0.017618377
1784,0.928235251
3219,0.42540243
16268,0.030087835
6683,0.213153793
9048,0.174010382
827,0.381115182
89771,0.730907775
749,0.488522133
15819,0.412368202
3079,0.027135319
41661,0.244258279
4289,0.045368461
72413,0.021974206
15300,0.72463559
2934,0.600108901
419,0.545895937
4039,0.928235251
69117,0.416236285
373,0.70502752
88130,0.358832127
66804,0.738607903
106317,0.476467988
8944,0.42025946
54785,0.039779104
8503,0.11189558
121299,0.098740547
10071,0.212427464
79,0.914283544
13836,0.429217573
23798,0.107402167
7,0.708255513
222925,0.075683424
34,0.310756795
2146,0.014388697
2758,4.90E-05
2047,0.962381681
4776,0.167245642
40304,0.705973132
1334,0.669633743
2308,0.391204526
22,0.122167691
12320,0.364447686
2728,0.19697162
106318,0.246437036
39075,0.141583986
2841,0.183909156
1665,0.268818717
6305,0.235867657
148287,0.830328253
60130,0.105608652
526,0.581579193
541,0.028473602
331,0.79325044
21147,0.56512825
23860,0.229773723
10593,0.158939681
1026,0.137797004
347,0.971830872
2734,0.37770608
21008,0.003800369
24600,0.377007591
15061,0.017618377
62022,0.162948861
1,0.983254273
96686,0.654270204
5668,0.260268737
521756,0.794246603
116682,0.081914635
29578,0.479540567
23801,0.424886016
38335,0.43588906
19828,0.505010721
19190,0.196098848
1069,0.035841894
128804,0.216625
4174,0.584513096
12292,0.225205479
45906,0.436202637
5399,0.15614215
1169,0.477449881
1275,0.101488106
3747,0.962641736
154659,0.667254244
526,0.634774415
22917,0.181681164
9728,0.600403232
82223,0.154259416
1001,0.504649477
1404,0.153872037
521767,0.795695687
332,0.016261337
215,0.084117984
10734,0.89335486
21869,0.208757901
120698,0.028905526
62256,0.080751083
395926,0.555564637
65550,0.023310947
10080,0.578849196
58601,0.024993924
28747,0.160867568
8085,0.08164005
860,0.843094202
12526,0.318275072
58125,0.409317829
7022,0.084117984
12411,0.035277818
19001,0.152614888
723,0.578424778
6522,0.801011515
47253,0.763050884
959,0.161696236
11314,0.318275072
1339,0.130413664
22153,0.351610321
29945,0.721806819
41004,0.056011871
6539,0.42025946
1399,0.103186937
1931,0.566531083
7928,0.195080147
3595,0.250289168
4988,0.266405286
34032,0.030200145
6153,0.86477632
31190,0.277972525
126906,0.029519136
44172,0.246367253
476,0.932810239
15721,0.478791769
33833,0.393962477
2194,0.203206152
87924,0.600403232
32474,0.353276225
5064,0.203206152
72646,0.773026064
10471,0.218249014
4436,0.195104344
2280,0.008112311
16454,0.419899738
2474,0.247470608
5321,0.725782167
2572,0.697557759
231812,0.582914098
935,0.192277827
4538,0.83750467
12395,0.089446372
189,0.096899251
13340,0.773107877
1142,0.404994514
335,0.912560711
