0,0.4550199068046874
51200,0.625332193
153600,0.244997216
4100,0.3359137899090909
8200,0.37659650990000004
59400,0.191450304
63500,0.178188159
12300,0.312337368
16400,0.4799987612222222
118800,0.1723204215
20500,0.4543511316666667
174100,0.951859184
24600,0.41678107750000004
28700,0.2768214603333333
79900,0.685591078
32800,0.309307051
186400,0.272349981
88100,0.358832127
190500,0.120994305
41000,0.11878752933333335
92200,0.272349981
198700,0.044949946
49200,0.678055915
100400,0.698116705
2100,0.311319799
6200,0.3422448932727273
57400,0.6205284545
108600,0.496375355
10300,0.28898091425
14400,0.281998276
65600,0.075701852
18500,0.1315627875
69700,0.037537927
372800,0.319349554
22600,0.012944931
73800,0.877899182
26700,0.50884621
77900,0.033160814
231500,0.533200224
30800,0.104910926
34900,0.2943110783333333
86100,0.182662919
39000,0.5157038334999999
43100,0.255380981
47200,0.5751263136666667
100,0.4330242719846154
51300,0.5357391686666667
4200,0.3270816261333333
55400,0.095850063
8300,0.263885845
213100,0.210268288
12400,0.035277818
16500,0.30107845600000005
118900,2.38E-4
67700,0.196129615
20600,0.17938434666666667
71800,0.2743452555
225400,0.472188464
24700,0.26464334850000004
127100,0.401706505
28800,0.295742567
32900,0.6179531613333333
37000,0.445821778
88200,0.358290866
41100,0.21954962533333333
49300,0.7297918985
254100,0.790758711
2200,0.3132084170588236
6300,0.3710295750833333
159900,0.435873809
10400,0.3261422026
61600,0.466647335
14500,0.1030408555
18600,0.134539098
274600,0.166727822
227500,0.360069129
26800,0.4258833626666667
78000,0.200312353
30900,0.099138964
82100,0.470220307
35000,0.30000498328571423
188600,0.392529898
39100,0.267018108
90300,0.055690562
43200,0.5402057745
94400,0.168349018
47300,0.093696457
200,0.360553933390244
51400,0.120856531
4300,0.33664513142857144
55500,0.209383626
157900,0.502461559
8400,0.23746030440000002
12500,0.24048138424999996
16600,0.8278246060000001
20700,0.28548264633333337
71900,0.049525653
123100,0.898651609
174300,0.026626944
24800,0.14282169449999998
127200,0.935856644
28900,0.1984963615
80100,0.11416138499999999
131300,0.118883794
33000,0.500744769
37100,0.56637251
88300,0.061625785
139500,0.730352421
41200,0.2754748245
92400,0.872697877
194800,0.218249014
49400,0.14158802866666667
254200,0.770290226
2300,0.3482271828666667
104700,0.020118777
6400,0.407175736
108800,0.776993886
10500,0.31804317
313600,0.452508373
61700,0.306571616
112900,0.224547433
14600,0.1278165168
65800,0.6694126715
18700,0.46236918600000004
69900,0.633529941
22800,0.3977511106666667
125200,0.012066387
227600,0.549781567
26900,0.6372001850000001
78100,0.100139749
901400,0.029464315
381200,0.132245371
31000,0.118809213
82200,0.154259416
133400,0.059424289
35100,0.209085722
39200,0.602264814
610600,0.24860648
43300,0.57553226925
94500,0.171662634
500000,0.317598172
47400,0.5708641565
307500,0.055202386
98600,0.254270641
300,0.5019892880754717
4400,0.33597270014285713
106800,0.11110054
8500,0.5675292685000001
12600,0.3113110578333333
63800,0.110975254
166200,0.377652886
16700,0.287457591
20800,0.5562085696666667
72000,0.390458237
24900,0.5279124332
76100,0.0867051
29000,0.308972131
33100,0.049525653
92500,0.46069138
45400,0.126243181
96600,0.654270204
49500,0.47274384633333333
2400,0.43711797813043474
53600,0.22824553633333333
104800,0.796858315
6500,0.4008807868
160100,0.367680779
782700,0.611679218
10600,0.3561519615
14700,0.379769706
1055100,0.07985568
65900,0.053541088
117100,0.342545517
18800,0.37503708333333335
121200,0.098740547
22900,0.181681164
227700,0.6645399395
27000,0.59729390125
338300,0.641832258
231800,0.582914098
31100,0.23857757666666668
235900,0.142559648
35200,0.5841709335
39300,0.057719816
43400,0.011236079
1395100,0.380356905
197000,0.499115789
47500,0.5760878665
400,0.36267954487878795
102800,0.287317582
4500,0.31692138989999996
8600,0.32577403275
111000,0.167519407
12700,0.5753994594
115100,0.410191529
16800,0.4645610135
170400,0.17290001
272800,0.848399211
20900,0.7595668843333333
72100,0.38156067433333335
123300,0.1728243
25000,0.39487937100000003
76200,0.89335486
1372600,0.96427353
37300,0.53406879325
88500,0.882771337
45500,0.014630543
49600,0.927571612
2500,0.4540145816875001
53700,0.060489424
258500,0.927204779
727500,0.935516585
6600,0.3089840477
57800,0.875677619
522700,0.545308335
10700,0.39926145212499997
113100,0.286425854
14800,0.2990584893333334
18900,0.44970049240000004
1329600,0.528594439
70100,0.970773819
23000,0.5097355806666667
125400,0.09679672
27100,0.3163474056
78300,0.1333667755
31200,0.020949626
184800,0.044097549
35300,0.482237954
287200,0.008859307
240100,0.838386504
39400,0.42077776266666667
90600,0.032379739
1442300,0.712475648
244200,0.432677711
43500,0.557413111
94700,0.6440947029999999
201200,0.1535937855
500,0.4130998855957448
51700,0.440804666
102900,0.728173386
4600,0.5587176760666668
8700,0.425191669
111100,0.028425604
12800,0.3024565698333334
272900,0.477966453
16900,0.4493716696666666
170500,0.210677608
21000,0.3466994856666667
289300,0.329418346
29200,0.510783031
442900,0.412733617
131600,0.223109383
33300,0.924212535
88600,0.686387729
41500,0.3984436995
92700,0.126243181
45600,0.2327101255
96800,0.282011658
49700,0.1634471355
2600,0.5448058091764707
105000,0.882771337
6700,0.3502551496666666
211500,0.535730371
10800,0.45562474475000003
62000,0.162948861
113200,0.15826174
1845800,0.528526325
14900,0.5549550535000001
19000,0.2743467491666667
70200,0.277785933
23100,0.3505532806666667
27200,0.877498707
78400,0.15650515133333334
31300,0.180614273
39500,0.5424983885
43600,0.103421091
47700,0.8259782179999999
600,0.3747537888421053
51800,0.022106476
103000,0.4140198015
256600,0.093107397
4700,0.47426005800000004
55900,0.426416982
107100,0.105313324
158300,0.34646722
8800,0.34513958024999997
60000,0.3459157925
111200,0.06764586
64100,0.676263347
12900,0.5062975413333334
17000,0.038445199
21100,0.6457968038333334
72300,0.910491912
25200,0.42308774050000003
76400,0.473917543
647800,0.720241752
29300,0.392776068
383600,0.030021706
182900,0.058742452
33400,0.254856692
395900,0.555564637
37500,0.227534683
391800,0.447909344
88700,0.27979407
41600,0.2489337096666667
45700,0.33048515900000003
49800,0.023658494
2700,0.38863745525000004
408200,0.240791387
6800,0.3042579827142857
58000,0.855094391
10900,0.21110410657142858
15000,0.34251285175
66200,0.254638699
19100,0.3640322585
121500,0.05369074
70300,0.002241683
23200,0.5111230655
125600,0.446427157
27300,0.4471162225
180900,0.053366887
31400,0.49623956966666666
82600,0.455111014
35500,0.662764599
39600,0.020290607
90800,0.084641484
402100,0.136603437
43700,0.120760119
666300,0.590324124
146100,0.450527839
47800,0.001300727
99000,0.064672934
700,0.41542452413333325
51900,0.882222932
4800,0.35220215699999996
8900,0.5362294942
60100,0.105608652
13000,0.340511411
17100,0.2188577945
170700,0.180120324
21200,0.0405581725
72400,0.021974206
25300,0.10300485175
29400,0.326935091
80600,0.1989305555
33500,0.473094268
84700,0.500576216
41700,0.014388697
396000,0.092159951
45800,0.15860173900000002
148200,0.830328253
49900,0.014562518
1846000,0.196570137
101100,0.637764739
2800,0.2666861274166667
262900,0.013991626
58100,0.38002508500000004
6900,0.5821676077500001
514800,0.755963495
62200,0.09842040366666667
11000,0.3741495765
15100,0.14092144125
1631000,0.746028947
19200,0.225853154375
70400,0.57538499
23300,0.3353114715
428800,0.015237834
232200,0.519378195
31500,0.921898439
133900,0.01045661
39700,0.295365631
90900,0.11018631
47900,0.3556815015
99100,0.092834167
800,0.38714510237931027
256800,0.351466827
4900,0.4314841911428572
56100,0.253599855
107300,0.488656297
9000,0.42312347144444445
60200,0.46841909800000003
13100,0.23575859925
316200,0.153147738
17200,0.46245953640000004
68400,0.049400189
379700,0.056513365
21300,0.39426308966666673
25400,0.5179751763333333
29500,0.2917560362
80700,0.935230178
33600,0.4951382765
37700,0.298935547
762700,0.607431947
41800,0.247522248
246600,0.113231431
45900,0.436202637
199500,0.669247225
50000,0.016733738
2900,0.3312465123809523
54100,0.549330548
105300,0.2754101115
7000,0.32575429499999997
58200,0.19721002266666665
11100,0.23883327166666668
164700,0.789939746
15200,0.39751421655555563
66400,0.31667009
19300,0.3194039345
121700,0.610341087
283500,0.529389394
23400,0.44039784275000005
27500,0.29692635700000003
31600,0.33642717
35700,0.13972191
86900,0.024394572
39800,0.6321513495
193400,0.673845921
43900,0.5265606633333334
146300,0.679906244
99200,0.013586665
930700,0.232829567
900,0.2994739149411765
52100,0.572214714
103300,0.796406989
205700,0.882333991
5000,0.501704866
56200,0.19536378033333335
107400,0.063876071
9100,0.2809930784
60300,0.880315718
162700,0.6395176714999999
13200,0.5011096116
1903500,0.188740687
895900,0.48428193
426900,0.358832127
17300,0.362331829
68500,0.158776604
994200,0.421591226
21400,0.157119042
72600,0.773026064
25500,0.7978035434999999
1792900,0.806761717
29600,0.5728605885
132000,0.169184406
84900,0.3485497105
136100,0.389280656
37800,0.040978615
89000,0.937353632
41900,0.203206152
144300,0.637656001
50100,0.085786349
3000,0.41294229630000007
58300,0.633325371
7100,0.21839318666666666
160700,0.574777761
11200,0.289874729
373700,0.129769009
424900,0.121631839
216000,0.761401615
15300,0.5389319840000001
66500,0.250249179
117700,0.343106182
19400,0.506331568
23500,0.28064605866666664
125900,0.273599603
287700,0.447863894
31700,0.672924868
82900,0.213635913
35800,0.422429601
87000,0.476779639
189400,0.25305439
99300,0.138712277
1000,0.38928294588
52200,0.36619571
154600,0.667254244
5100,0.28709378059999996
764900,0.467596113
9200,0.3570085076666667
13300,0.447535834875
265200,0.972607931
